timestamp,cylinder_number,customer,job_number,grain_screened,proof_on_ctd_ink,blade_mfg,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,band_type
1990-10-01,x251,toysrus,34754,False,False,benton,coated,coated,False,line,False,motter94,824,9,tabloid,canadian,1910,42.5,48,0.2,15.0,76,0.875,30,3.6,2050,60.2,36.2,0.0,0.0,2.5,1.0,30.0,40,93.55,90,noband
1990-09-26,x326,walmart,36578,False,True,benton,coated,coated,False,line,False,motter94,827,9,tabloid,mideuropean,1911,35.0,48,0.233,14.5,76,0.75,20,0.0,2225,62.5,37.5,4.0,0.0,2.7,1.2,33.0,40,106.25,90,noband
1990-09-26,x206,walmart,36578,False,True,benton,coated,coated,False,line,False,motter94,827,2,tabloid,mideuropean,1911,35.0,48,0.3,14.5,74,0.75,20,0.0,2225,62.5,37.5,4.0,0.0,2.0,1.2,33.0,40,106.25,90,noband
1990-09-26,r9,target,34551,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,spiegel,canadian,1910,30.0,48,0.233,15.0,88,0.75,35,7.7,,57.7,34.6,0.0,0.0,2.8,0.8,30.0,40,100.0,90,noband
1990-09-26,x820,tvguide,25440,True,True,,uncoated,uncoated,False,line,False,motter94,821,2,tabloid,northus,1911,47.5,49,0.433,14.5,88,0.625,25,34.5,2000,43.5,22.0,0.0,0.0,2.5,0.7,40.0,40,96.97,90,noband
1990-09-24,f337,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1911,60.0,48,0.367,14.0,76,1.0,,5.6,1600,55.6,38.8,0.0,0.0,2.5,0.7,40.0,40,96.97,90,noband
1990-09-24,f126,modmat,47105,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,northus,1911,60.0,48,0.4,16.0,72,1.0,,15.2,1600,44.6,40.2,0.0,4.0,2.1,0.7,40.0,40,96.97,90,noband
1990-10-06,g71,kmart,36197,False,True,benton,uncoated,uncoated,False,line,False,woodhoe70,816,9,tabloid,northus,1911,47.5,52,0.3,15.2,76,0.75,30,17.5,1700,48.7,33.8,0.0,0.0,2.5,0.8,35.0,40,114.3,100,band
1990-10-07,m74,casliving,38059,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,catalog,northus,1911,42.5,52,0.333,16.8,80,0.625,40,0.0,1700,54.3,45.7,3.0,0.0,3.0,1.0,34.0,40,107.4,100,noband
1990-10-07,g67,kmart,36197,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,9,tabloid,mideuropean,1911,47.5,53,0.3,15.0,72,0.75,25,22.0,1500,45.9,32.1,0.0,0.0,2.5,0.8,35.0,40,114.3,100,band
1990-10-04,g84,kmart,36197,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,2,tabloid,mideuropean,1911,47.5,58,0.333,14.0,85,0.75,28,16.5,1800,48.5,35.0,0.0,0.0,2.5,0.5,35.0,40,114.3,100,band
1990-10-01,g150,kmart,36197,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,tabloid,mideuropean,1910,55.0,48,0.233,18.0,76,0.25,24,10.0,1600,60.0,30.0,0.0,0.0,3.0,0.9,35.0,40,93.55,90,band
1990-10-05,x828,brendls,38218,False,True,benton,coated,coated,False,line,True,motter94,821,7,tabloid,canadian,1911,30.0,52,0.333,16.5,80,0.625,40,0.0,1800,58.1,41.9,1.0,0.0,2.5,0.4,35.0,40,107.4,100,band
1990-10-07,m65,casliving,38059,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910,42.5,52,0.233,18.0,70,0.625,45,0.0,1700,58.8,41.2,0.0,0.0,3.0,0.7,34.0,40,103.125,100,noband
1990-10-10,x367,tvguide,25443,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1911,47.5,54,0.3,14.0,65,0.625,25,16.1,1500,44.6,39.3,4.0,0.0,2.5,1.0,34.0,40,114.29,100,band
1990-10-17,t178,servmerch,38240,True,True,benton,uncoated,uncoated,False,xylol,True,albert70,802,7,catalog,mideuropean,1911,60.0,46,0.333,,80,0.625,50,12.4,1391,51.5,36.1,2.0,0.0,2.7,1.0,38.5,40,114.29,100,noband
1990-10-17,t200,servmerch,38240,True,True,benton,uncoated,uncoated,False,xylol,True,albert70,802,2,catalog,mideuropean,1911,60.0,46,0.333,,70,0.625,50,19.0,1391,47.6,33.3,0.0,0.0,2.7,0.7,38.5,40,114.29,100,noband
1990-10-10,r34,target,34522,False,True,benton,coated,uncoated,False,line,True,woodhoe70,816,9,spiegel,northus,1911,35.0,50,0.3,14.0,74,0.25,28,0.0,2500,58.8,41.2,0.0,0.0,2.5,0.7,30.0,40,114.29,100,noband
1990-10-10,r15,target,34522,False,True,benton,coated,uncoated,False,line,True,woodhoe70,816,2,spiegel,northus,1911,40.0,50,0.3,13.0,74,0.25,25,0.0,2500,58.8,41.2,2.0,0.0,2.5,0.5,30.0,40,114.29,100,noband
1990-10-08,x420,ames,34587,False,True,benton,coated,coated,False,line,False,motter94,827,2,tabloid,canadian,1911,30.0,53,0.333,14.0,85,0.75,30,15.0,2290,50.0,35.0,0.0,0.0,2.0,1.5,33.0,40,110.7,100,noband
1990-10-08,x389,ames,34587,False,True,benton,coated,coated,False,line,False,motter94,827,9,tabloid,canadian,1911,30.0,53,0.3,15.0,80,0.75,30,15.0,2290,50.0,35.0,0.0,0.0,2.5,1.0,33.0,40,110.7,100,noband
1990-10-14,x37,toysrus,34756,False,False,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1911,30.0,54,0.333,16.3,80,0.8125,30,0.0,2100,60.0,40.0,3.0,0.0,2.5,1.2,30.0,40,114.29,100,noband
1990-10-14,x771,toysrus,34756,False,False,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1911,30.0,54,,14.9,72,1.25,30,3.6,2100,60.2,36.1,1.5,0.0,2.5,1.2,30.0,40,114.29,100,noband
1990-10-27,g465,woolworth,34996,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,tabloid,,1910,35.0,43,0.367,13.0,75,0.75,,0.0,2000,62.5,37.5,0.0,0.0,2.5,1.1,30.0,40,100.0,100,band
1990-11-01,x185,tvguide,25445,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910,52.5,43,0.267,15.0,71,0.75,28,7.4,1500,53.2,39.4,0.0,0.0,2.5,1.0,34.0,40,98.3,100,band
1990-11-02,x199,kmart,36165,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,2,tabloid,northus,1910,65.0,43,0.2,16.0,78,0.75,30,12.0,2100,46.3,41.7,0.0,0.0,2.0,1.0,40.0,40,100.0,100,band
1990-10-31,x251,kmart,36165,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,9,tabloid,northus,1910,65.0,42,0.233,17.5,100,1.125,25,17.5,2250,48.5,34.0,0.0,0.0,2.5,1.0,40.0,40,100.0,100,noband
1990-10-31,x199,kmart,36165,True,True,benton,uncoated,uncoated,False,line,False,motter94,828,2,tabloid,northus,1910,65.0,42,0.2,17.0,80,1.0,22,15.0,2250,50.0,35.0,1.0,0.0,2.5,1.0,40.0,40,100.0,100,noband
1990-11-02,g519,ames,34588,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,tabloid,canadian,1910,37.5,43,0.2,16.0,76,0.9375,,0.0,2180,62.5,37.5,2.0,0.0,2.9,1.2,33.0,40,96.77,100,band
1990-10-23,g459,wards,36059,,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,,,42,,16.1,73,0.625,30,0.0,2000,61.9,38.1,0.0,0.0,2.8,1.0,30.0,,,,band
1990-10-30,g3,woolworth,34996,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,tabloid,,1910,35.0,42,0.3,15.9,78,0.375,32,0.0,2150,62.5,37.5,0.0,0.0,1.7,0.9,30.0,40,101.67,100,band
1990-10-31,g98,ames,34588,False,True,benton,coated,coated,False,line,False,woodhoe70,815,2,tabloid,canadian,1910,40.0,43,0.233,15.5,85,0.75,25,4.7,2000,58.1,37.2,0.0,0.0,2.5,1.0,33.0,40,96.77,100,band
1990-11-02,g625,ames,34588,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910,40.0,43,0.267,17.2,78,0.9375,,1.0,2180,58.3,40.7,2.0,0.0,2.4,0.8,33.0,40,96.77,100,band
1990-11-07,x129,tvguide,25466,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910,50.0,43,0.267,17.0,72,0.625,30,14.3,1600,47.6,38.1,0.0,0.0,2.5,1.0,34.0,40,96.77,100,band
1990-11-14,x243,tvguide,25477,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1911,50.0,42,0.2,17.0,73,0.4375,20,18.5,1800,46.3,35.1,2.0,0.0,2.5,1.0,34.0,40,100.0,100,band
1990-11-08,t281,modmat,47106,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,canadian,1910,40.0,43,0.2,13.5,76,0.75,52,4.4,1726,55.0,40.6,0.0,0.0,3.0,1.0,40.0,40,96.77,100,noband
1990-11-05,g81,hills,34716,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,9,tabloid,northus,1910,40.0,43,0.267,16.4,79,0.3125,35,0.5,2400,59.5,40.0,0.5,0.0,2.6,1.1,35.0,40,96.77,100,noband
1990-11-09,g81,hills,34716,False,True,benton,uncoated,coated,False,line,False,woodhoe70,816,9,tabloid,northus,1910,40.0,51,0.233,15.0,70,0.25,24,0.5,0,59.5,40.0,0.0,0.0,3.0,1.0,35.0,40,100.0,100,band
1990-11-08,g462,woolworth,34997,False,True,benton,coated,coated,False,line,False,woodhoe70,815,1,tabloid,canadian,1910,32.5,43,0.2,13.0,80,0.75,28,0.0,1500,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40,100.0,100,band
1990-11-05,g108,hills,34716,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,2,tabloid,northus,1910,40.0,43,0.233,15.6,81,0.5,34,0.0,2400,62.5,37.5,5.0,0.0,,0.9,35.0,40,96.77,100,noband
1990-11-07,g640,hills,34716,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,7,tabloid,northus,1910,37.5,43,0.2,15.8,80,0.5,32,0.0,2400,62.5,37.5,5.0,0.0,2.5,0.9,35.0,40,96.77,100,noband
1990-11-05,o28,target,34553,False,True,benton,coated,coated,False,line,True,motter94,827,2,spiegel,canadian,1910,45.0,42,0.267,14.9,75,1.0,25,10.5,1660,52.6,36.9,0.0,0.0,2.5,1.0,30.0,40,101.67,100,noband
1990-11-05,o21,target,34553,False,True,benton,coated,coated,False,line,True,motter94,827,9,spiegel,canadian,1910,45.0,42,0.2,14.0,80,,20,7.6,,54.3,38.1,0.0,0.0,,,30.0,40,101.67,100,noband
1990-11-07,x127,kmart,36166,False,True,benton,uncoated,coated,False,line,False,motter94,828,2,tabloid,northus,1910,45.0,43,0.2,16.0,80,0.75,30,3.1,2200,51.0,45.9,0.0,0.0,2.5,1.3,35.0,40,103.33,100,noband
1990-11-07,x374,kmart,36166,False,True,benton,uncoated,coated,False,line,False,motter94,828,9,tabloid,northus,1910,50.0,43,0.2,15.5,72,0.75,30,5.1,2200,50.6,44.3,0.0,0.0,2.5,1.3,35.0,40,96.77,100,noband
1990-11-06,f601,modmat,47106,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910,40.0,45,0.233,13.6,90,0.75,45,0.0,1386,62.5,37.5,0.0,0.0,3.0,0.7,40.0,40,96.77,100,band
1990-11-13,f601,modmat,47106,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910,40.0,42,0.2,15.0,65,0.75,55,0.0,1650,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40,96.77,100,band
1990-11-17,x795,brendls,34442,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1910,50.0,43,0.267,14.0,74,0.625,20,2.2,1800,56.2,41.6,0.0,0.0,3.0,1.0,38.0,40,96.875,100,band
1990-11-14,g604,woolworth,34997,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,tabloid,canadian,1910,50.0,47,0.2,16.2,74,0.75,28,10.8,2000,53.4,35.8,0.0,0.0,2.5,1.3,30.0,40,100.0,100,band
1990-11-15,g5,woolworth,34997,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910,50.0,47,0.267,16.0,92,0.75,35,0.0,1800,68.0,32.0,1.0,0.0,2.6,1.2,30.0,40,100.0,100,band
1990-11-25,w357,toysrus,34759,False,False,benton,coated,coated,False,line,True,woodhoe70,816,1,spiegel,canadian,1910,32.5,47,0.267,16.1,88,0.3125,28,0.0,2189,62.5,37.5,0.0,0.0,2.4,0.8,30.0,40,100.0,100,noband
1990-11-25,w364,toysrus,34759,False,False,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,canadian,1910,32.5,47,0.2,20.0,79,0.3125,29,0.0,2189,58.1,41.9,5.0,0.0,2.5,1.25,30.0,40,100.0,100,noband
1990-11-19,g60,jcp,34781,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,2,tabloid,northus,1910,70.0,43,0.3,18.1,78,0.5,28,14.4,2125,48.1,37.5,5.0,0.0,3.0,0.9,33.0,40,100.0,100,noband
1990-11-19,g412,jcp,34781,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,9,tabloid,northus,1910,70.0,43,0.233,16.0,77,0.8175,28,15.9,2125,46.5,37.6,3.0,0.0,1.75,0.6,33.0,40,100.0,100,noband
1990-11-25,w406,toysrus,34759,False,False,benton,coated,coated,False,line,True,woodhoe70,816,9,spiegel,canadian,1910,40.0,47,0.2,16.53,78,0.8125,24,0.0,2189,58.8,41.2,0.0,0.0,2.0,0.8,30.0,40,100.0,100,noband
1990-11-16,g628,woolworth,34997,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910,32.5,45,0.233,14.0,94,0.625,25,0.0,1800,66.7,33.3,0.0,0.0,2.1,1.0,30.0,40,100.0,100,band
1990-11-24,w395,toysrus,34259,False,False,benton,coated,coated,False,line,False,woodhoe70,815,1,spiegel,canadian,1911,40.0,47,0.267,15.0,88,0.5,34,0.0,1700,62.5,37.5,0.0,0.0,0.0,0.0,30.0,40,100.0,100,band
1990-11-20,t281,modmat,47106,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,northus,1911,40.0,46,0.3,15.0,70,0.75,50,0.0,1800,53.9,46.1,0.0,0.0,2.5,1.0,40.0,40,100.0,100,band
1990-11-21,f601,modmat,47106,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1911,40.0,50,0.233,14.0,70,0.75,45,0.0,1800,60.2,39.8,0.0,0.0,2.5,1.0,40.0,40,100.0,100,band
1990-11-14,x760,tvguide,25447,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,2,tabloid,northus,1911,45.0,41,0.2,15.0,78,0.75,20,14.6,1800,48.5,36.9,0.0,0.0,2.5,1.0,34.0,40,100.0,100,noband
1990-11-15,o1,target,34554,False,True,benton,uncoated,coated,False,line,True,motter94,827,2,spiegel,northus,1910,45.0,42,0.2,14.0,75,1.0,20,11.2,1800,51.0,37.8,8.0,0.0,2.5,1.0,35.0,40,100.0,100,noband
1990-11-15,o14,target,34554,False,True,benton,uncoated,coated,False,line,True,motter94,827,9,spiegel,northus,1911,45.0,42,0.333,14.0,75,1.0,20,0.0,1800,58.9,41.1,8.0,0.0,3.0,2.0,35.0,40,100.0,100,noband
1990-11-13,x770,kmart,36167,False,,benton,uncoated,coated,False,line,True,motter94,828,2,tabloid,scandanavian,1910,45.0,41,0.333,15.8,78,1.0,40,0.0,2300,62.5,37.5,4.0,0.0,2.5,1.4,35.0,40,100.0,100,noband
1990-11-13,x766,kmart,36167,False,,benton,uncoated,coated,False,line,True,motter94,828,9,tabloid,scandanavian,1910,45.0,41,0.2,14.6,74,1.0,32,21.0,2300,47.6,31.4,4.0,0.0,2.5,1.1,35.0,40,96.77,100,noband
1990-12-06,x001,tvguide,25450,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910,45.0,42,0.4,14.8,72,0.625,20,0.0,1800,58.8,41.2,0.0,0.0,2.5,0.9,34.0,40,106.25,100,noband
1990-12-06,g81,lurias,36805,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,9,tabloid,mideuropean,1910,50.0,42,0.267,16.0,88,0.75,33,11.5,1650,52.1,36.4,0.0,0.0,2.5,1.0,38.0,40,106.25,100,noband
1990-12-06,g5,lurias,36805,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,2,tabloid,mideuropean,1910,50.0,42,0.3,17.0,88,0.75,30,0.0,1600,62.5,27.5,5.0,0.0,2.6,1.0,38.0,40,106.25,100,band
1990-12-06,g5,lurias,36805,True,True,benton,uncoated,cover,False,line,True,woodhoe70,815,2,tabloid,mideuropean,1910,50.0,42,0.233,15.0,90,1.0,35,0.0,1650,55.5,44.5,0.0,0.0,2.5,1.0,38.0,40,100.0,100,band
1990-12-06,x019,tvguide,25450,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,2,tabloid,northus,,50.0,42,0.367,15.5,73,0.625,20,3.6,1800,60.2,36.2,0.0,0.0,2.5,0.9,34.0,40,106.25,100,noband
1990-12-08,t351,austads,38120,True,True,,uncoated,cover,False,line,True,woodhoe70,815,2,catalog,northus,1910,45.0,43,0.3,20.0,84,0.625,33,,1200,,,0.0,0.0,2.5,0.5,40.0,40,106.25,100,band
1990-12-09,x304,eckerd,34692,False,True,benton,coated,uncoated,False,line,False,motter94,824,2,tabloid,canadian,1910,45.0,42,0.3,15.0,70,0.8125,40,0.0,1500,58.8,41.2,3.0,0.0,2.0,1.0,30.0,40,100.0,100,band
1990-12-09,w30,sheplers,35001,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,9,spiegel,northus,1910,40.0,42,0.2,12.7,84,0.5,32,0.0,1750,62.5,37.5,0.0,0.0,2.5,0.9,40.0,40,100.0,100,noband
1990-12-09,x220,guideposts,23048,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,,1910,40.0,42,0.333,15.5,64,0.625,20,10.5,1550,52.6,36.9,0.0,0.0,2.0,0.6,40.0,40,106.25,100,noband
1990-12-09,x809,guideposts,23048,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,2,tabloid,,1910,40.0,42,0.333,16.0,78,0.625,20,0.0,1550,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40,106.25,100,noband
1990-12-09,m208,abbeypress,27490,False,True,benton,uncoated,coated,False,line,False,albert70,802,2,catalog,northus,1910,32.0,42,0.233,16.0,70,0.625,46,0.0,1350,60.2,39.8,0.0,0.0,3.0,1.0,34.0,40,100.0,100,noband
1990-12-09,f466,abbeypress,27490,False,True,benton,uncoated,coated,False,line,False,albert70,802,7,catalog,northus,1910,32.0,42,0.233,16.0,70,0.625,48,0.0,1350,63.9,36.1,0.0,0.0,3.0,1.0,34.0,40,100.0,100,noband
1990-12-19,x295,tvguide,25452,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910,67.5,50,0.167,16.5,73,0.875,20,18.1,1800,47.6,34.3,0.0,0.0,2.5,0.8,34.0,40,110.71,100,band
1990-12-22,i010,austads,38121,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,9,catalog,canadian,1911,45.0,60,0.3,16.0,88,0.75,33,0.0,1500,56.8,43.2,0.0,0.0,2.9,1.1,40.0,40,103.22,100,band
1990-12-09,w785,sheplers,35001,True,True,benton,uncoated,cover,False,line,False,woodhoe70,816,2,spiegel,northus,1910,42.0,42,0.267,14.5,78,1.0,28,0.0,1800,61.7,38.3,0.0,0.0,2.5,2.0,40.0,40,100.0,100,band
1990-12-11,i349,austads,38121,True,True,benton,uncoated,cover,False,line,False,woodhoe70,815,2,catalog,canadian,1910,45.0,40,0.3,16.0,89,0.625,22,0.0,1300,60.0,40.0,1.0,0.0,2.5,1.0,40.0,40,106.45,100,band
1990-12-12,i317,austads,38121,True,True,benton,uncoated,cover,False,line,False,woodhoe70,815,2,catalog,canadian,1910,45.0,42,0.267,14.0,89,0.75,26,0.0,1450,58.8,41.2,1.0,0.0,2.5,1.0,40.0,40,103.22,100,band
1990-12-15,f219,downs,35525,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,9,catalog,northus,1910,40.0,54,0.3,14.8,87,,29,0.0,1000,58.8,41.2,0.0,0.0,2.9,1.0,40.0,40,106.45,100,band
1990-12-12,i331,austads,38121,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,9,catalog,canadian,1910,45.0,42,0.367,16.0,83,0.625,30,0.0,1950,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40,106.45,100,band
1990-12-15,f121,hanoverhouse,34099,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910,45.0,41,0.267,13.3,70,0.75,50,0.0,1700,60.2,39.8,0.0,0.0,3.0,0.8,38.0,40,117.85,100,noband
1990-12-15,f133,hanoverhouse,34099,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910,45.0,41,0.267,13.3,70,0.75,50,0.0,1700,63.9,36.1,0.0,0.0,3.0,0.7,38.0,40,117.85,100,noband
1990-12-09,w30,sheplers,35001,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,816,9,spiegel,northus,,35.0,42,0.2,15.5,80,1.0,26,0.0,1800,62.5,37.5,3.0,0.0,2.5,2.0,40.0,40,100.0,100,noband
1990-12-19,x837,tvguide,25452,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,2,tabloid,northus,1910,65.0,50,0.2,15.1,75,0.625,20,19.0,1800,47.6,33.4,0.0,0.0,2.7,0.6,34.0,40,110.71,100,noband
1990-12-12,x819,tvguide,25451,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910,55.0,40,0.3,15.1,69,0.625,20,19.5,1450,44.2,36.3,0.0,0.0,2.5,0.9,34.0,40,106.45,100,noband
1990-12-30,b125,modmat,48201,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,2,catalog,northus,1911,62.0,52,0.433,15.0,78,0.75,28,5.9,1400,58.8,35.3,4.0,0.0,2.5,0.8,40.0,40,103.22,100,band
1990-12-10,r32,target,34556,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,canadian,1910,37.5,42,0.2,16.0,70,0.375,28,0.0,2400,58.8,41.2,3.0,0.0,3.0,0.8,30.0,40,106.45,100,band
1990-12-15,f372,downs,35525,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,2,catalog,northus,1910,40.0,54,0.267,22.2,77,0.625,32,6.25,1000,56.25,37.5,0.0,0.0,3.0,1.2,40.0,40,106.45,100,band
1990-12-12,r1,target,34556,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,spiegel,canadian,1910,37.5,40,0.2,14.0,80,0.25,24,0.0,2400,58.8,41.2,2.0,0.0,2.5,0.8,30.0,40,106.45,100,noband
1990-12-18,r3,target,34556,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,canadian,1910,37.5,50,,15.5,95,0.625,26,0.0,2350,62.5,37.5,1.0,0.0,2.6,0.6,30.0,40,106.45,100,noband
1990-12-14,r9,target,34556,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,canadian,1910,37.5,41,,15.0,80,0.5,30,0.0,2398,58.8,41.2,9.0,0.0,2.5,0.7,30.0,40,106.45,100,noband
1990-12-11,x342,ames,34590,False,True,benton,coated,coated,False,line,True,motter94,827,9,tabloid,canadian,1910,50.0,40,0.3,15.0,72,0.75,30,0.0,2233,58.8,41.2,8.0,0.0,1.5,1.0,33.0,40,106.45,100,noband
1990-12-11,x242,ames,34590,False,True,benton,coated,coated,False,line,True,motter94,827,2,tabloid,canadian,1910,50.0,40,0.233,15.0,88,0.75,30,0.0,2233,58.8,41.2,8.0,0.0,3.0,1.0,33.0,40,106.45,100,noband
1990-12-14,x221,eckerd,34693,False,True,benton,coated,coated,False,line,True,motter94,828,2,tabloid,canadian,,45.0,41,0.2,16.1,74,1.0,30,0.0,1800,62.5,37.5,1.0,0.0,2.5,1.2,30.0,40,106.45,100,noband
1990-12-14,x108,eckerd,34693,False,True,benton,coated,coated,False,line,True,motter94,828,9,tabloid,canadian,1910,50.0,41,0.2,15.7,80,1.0,43,0.0,1800,62.5,37.5,1.0,0.0,2.5,1.5,30.0,40,106.45,100,noband
1990-12-18,x80,eckerd,34694,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1910,30.0,41,0.333,15.5,74,0.8125,30,2.5,1900,58.0,39.5,4.5,0.0,1.9,1.3,30.0,40,114.28,100,noband
1990-12-18,f482,downs,35525,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,815,2,catalog,northus,1910,40.0,41,0.267,15.5,76,0.75,28,3.6,1750,60.2,36.1,4.0,0.0,3.0,1.0,40.0,40,117.85,100,noband
1990-12-30,x388,tvguide,25502,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,2,tabloid,northus,1911,52.0,52,0.267,16.0,78,0.75,30,14.1,1250,50.5,53.4,0.0,0.0,3.0,0.9,34.0,40,103.22,100,band
1991-08-10,i309,childcraft,37001,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,,1911,45.0,62,0.233,15.0,76,0.75,50,0.0,1500,58.8,41.2,0.0,0.0,3.0,1.2,38.0,40,103.225,100,band
1991-08-15,x381,eckerd,35462,False,True,benton,coated,coated,False,line,False,motter94,824,2,tabloid,,,40.0,58,0.2,17.0,75,0.05625,30,0.0,1900,58.8,41.2,0.0,0.0,2.6,1.4,30.0,40,103.225,100,band
1991-08-29,i303,childcraft,37001,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,catalog,,1910,60.0,60,0.233,15.0,80,0.75,56,14.3,1380,47.6,38.1,0.0,0.0,3.0,1.0,38.0,40,106.4,100,noband
1991-07-12,t368,abbey,24780,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,9,catalog,,1911,47.5,65,0.2,14.0,80,0.5,27,11.5,1725,52.1,36.4,3.0,0.0,3.0,0.9,34.0,40,103.125,100,noband
1991-08-04,y270,kmart,37371,False,True,benton,uncoated,coated,False,line,False,woodhoe70,816,2,tabloid,,1910,40.0,58,0.2,15.5,84,0.375,25,9.0,2000,52.8,38.2,5.0,0.0,3.0,1.1,35.0,40,103.125,100,noband
1991-08-04,y228,kmart,37371,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,9,tabloid,,1910,40.0,58,0.267,15.0,80,0.1875,,3.2,2000,53.8,43.0,0.0,0.0,2.5,1.0,35.0,40,103.125,100,noband
1991-07-12,m254,abbey,24780,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,2,catalog,,1911,47.5,65,0.2,15.7,87,0.25,,5.6,1725,55.6,38.9,3.0,0.0,3.0,0.85,34.0,40,103.125,100,noband
1991-07-19,r15,target,88231,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,spiegel,,1910,40.0,62,0.2,13.7,91,0.375,32,5.6,2300,55.6,38.9,2.0,0.0,2.5,1.0,33.0,40,100.0,100,noband
